"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","sound_url","oauth_application_id","captive_cultivated"
"Papilio multicaudata","2018-04-08 16:50:00 -1000","","Prescott, AZ, USA",34.5873579747,-112.4137229909,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10754417","https://static.inaturalist.org/photos/15052752/medium.jpeg?1523408663","josefthompson",10754417,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/08 4:50 PM HST","2018-04-08","2018-04-09 02:50:00 UTC","Hawaii",350,NA,NA,"false","","",NA,257728,"2018-04-10 17:04:14 UTC","2018-04-11 01:27:15 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-04-07 11:34:00 -0600","","Pinal County, AZ, USA",32.9116233184,-110.5451735047,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10742025","https://static.inaturalist.org/photos/15013637/medium.jpg?1523321557","treysin",10742025,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/07 11:34 AM MST","2018-04-07","2018-04-07 17:34:00 UTC","Mountain Time (US & Canada)",2042,NA,NA,"false","","",NA,743369,"2018-04-10 00:53:07 UTC","2018-04-11 02:44:46 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-08 09:01:00 -0500","","Tepetitlán, Hgo., México",20.134602267,-99.3809509277,NA,"Two-tailed Swallowtail","https://www.inaturalist.org/observations/10728367","https://static.inaturalist.org/photos/14989982/medium.jpeg?1523282471","vickcamper",10728367,"xochiquetzal","Insecta",68263,"false",2,0,"2018/04/08 9:01 AM CDT","2018-04-08","2018-04-08 14:01:00 UTC","Central Time (US & Canada)",1953,NA,NA,"false","","",NA,754578,"2018-04-09 14:02:09 UTC","2018-04-09 18:38:00 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-06 16:59:00 -0500","","Spring Branch, TX 78070, USA",29.8156439737,-98.3866624843,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10671564","https://static.inaturalist.org/photos/14897790/medium.jpeg?1523069432","caliche_kid",10671564,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/04/06 4:59 PM CDT","2018-04-06","2018-04-06 21:59:00 UTC","Central Time (US & Canada)",1672,"","","false","","",NA,424266,"2018-04-07 02:51:27 UTC","2018-04-09 01:26:15 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-06 15:04:21 -0600","","Coconino National Forest, Cornville, AZ, US",34.7674966667,-111.8923416667,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10671481","https://static.inaturalist.org/photos/14897606/medium.jpg?1523069082","clifechris",10671481,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"Fri Apr 06 2018 15:04:21 GMT-0700 (MST)","2018-04-06","2018-04-06 21:04:21 UTC","Mountain Time (US & Canada)",5,"","","false","","",NA,24051,"2018-04-07 02:44:28 UTC","2018-08-16 15:13:16 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-06 16:02:04 -0600","","Behind the Rocks Wilderness Study Area, Moab, UT, US",38.529863474,-109.5179863182,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10665896","https://static.inaturalist.org/photos/14888400/medium.jpg?1523052280","ramblinghemlock",10665896,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Fri Apr 06 2018 16:02:04 GMT-0600 (MDT)","2018-04-06","2018-04-06 22:02:04 UTC","Mountain Time (US & Canada)",10,"","","false","","",NA,158706,"2018-04-06 22:04:25 UTC","2018-04-07 20:31:29 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-04-05 16:31:35 -0500","","101–199 White Tail Dr, Fort Davis, TX, US",30.6216,-103.9818633333,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10647332","https://static.inaturalist.org/photos/14856860/medium.jpg?1522971749","mlgray12",10647332,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Thu Apr 05 2018 16:31:35 GMT-0500 (CDT)","2018-04-05","2018-04-05 21:31:35 UTC","Central Time (US & Canada)",5,"","","false","","",NA,553120,"2018-04-05 23:41:11 UTC","2018-04-06 00:01:11 UTC","research","CC-BY-NC-ND",NA,3,"false"
"Papilio multicaudata","2018-04-05 10:12:00 -0500","","Cadereyta de Montes, Qro., México",20.6880907372,-99.8053300381,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10643068","https://static.inaturalist.org/photos/14849177/medium.jpg?1522958711","belemqueuedelapin",10643068,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/05 10:12 AM CDT","2018-04-05","2018-04-05 15:12:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,42111,"2018-04-05 20:14:18 UTC","2018-04-07 17:05:00 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-04-01 16:23:00 -0500","","San Pedro Apostol, Ciudad de México, CDMX, México",19.2953716667,-99.1714133333,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10621145","https://static.inaturalist.org/photos/14814480/medium.jpeg?1522874160","quimicus",10621145,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/04/01 4:23 PM CDT","2018-04-01","2018-04-01 21:23:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,508215,"2018-04-04 20:38:23 UTC","2018-04-04 23:36:54 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-30 12:10:16 -0500","","1601-1699 College St, Junction, TX 76849, USA",30.4880561829,-99.7774963379,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10532109","https://static.inaturalist.org/photos/14661872/medium.jpg?1522527735","martharichardson",10532109,"Two-tailed Swallowtail","Insecta",68263,"false",3,1,"2018-03-30 12:10:16 PM CDT","2018-03-30","2018-03-30 17:10:16 UTC","Central Time (US & Canada)",NA,"","","false","gps","gps",NA,491963,"2018-03-31 20:22:06 UTC","2018-04-04 22:26:58 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2018-03-30 14:06:00 -0500","This beauty had tail damage but I think can still be identified as a Two-tailed Swallowtail.","Hays County, TX, USA",30.1569645642,-98.1790319208,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10513662","https://static.inaturalist.org/photos/14628130/medium.jpeg?1522444899","dhend9",10513662,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/03/30 2:06 PM CDT","2018-03-30","2018-03-30 19:06:00 UTC","Central Time (US & Canada)",3302,"","","false","","",NA,56527,"2018-03-30 21:23:41 UTC","2018-03-31 01:20:01 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-28 12:39:43 -0500","","3019 Verde Trail, San Antonio, TX 78259, USA",29.6085548401,-98.4381866455,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10482964","https://static.inaturalist.org/photos/14575438/medium.jpeg?1522289930","prairie_rambler",10482964,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018-03-28 12:39:43 PM CDT","2018-03-28","2018-03-28 17:39:43 UTC","Central Time (US & Canada)",NA,"","","false","gps","gps",NA,219054,"2018-03-29 02:18:47 UTC","2018-03-29 15:07:48 UTC","research","CC-BY-NC",NA,2,"false"
"Papilio multicaudata","2017-08-22 12:36:00 -0700","","Cochise County, AZ, USA",31.3475373441,-110.2842318267,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10466593","https://static.inaturalist.org/photos/14546783/medium.jpg?1522208869","jaykeller",10466593,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2017/08/22 12:36 PM PDT","2017-08-22","2017-08-22 19:36:00 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,27743,"2018-03-28 03:48:13 UTC","2018-03-28 05:09:53 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-03-27 15:53:00 -0500","","Spring Branch, TX 78070, USA",29.8155297881,-98.3863449097,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10466512","https://static.inaturalist.org/photos/14546613/medium.jpeg?1522208508","caliche_kid",10466512,"Two-tailed Swallowtail","Insecta",68263,"false",4,0,"2018/03/27 3:53 PM CDT","2018-03-27","2018-03-27 20:53:00 UTC","Central Time (US & Canada)",1506,"","","false","","",NA,424266,"2018-03-28 03:42:40 UTC","2018-03-28 18:44:24 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-20 16:45:00 -0500","","Cedar Park, TX, USA",30.5385101132,-97.8397989032,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10462165","https://static.inaturalist.org/photos/14542844/medium.jpeg?1522200297","brushfreeman",10462165,"Two-tailed Swallowtail","Insecta",68263,"false",2,1,"2018/03/20 4:45 PM CDT","2018-03-20","2018-03-20 21:45:00 UTC","Central Time (US & Canada)",31,"","","false","","",NA,59933,"2018-03-28 01:41:39 UTC","2018-03-30 02:03:49 UTC","research","CC-BY",NA,NA,"false"
"Papilio multicaudata multicaudata","2018-03-16 00:00:00 -0600","","San Luis Potosí, MX-SL, MX",22.150216,-101.037287,"Polinizador","","https://www.inaturalist.org/observations/10451912","https://static.inaturalist.org/photos/14529771/medium.jpg?1522173051","arturocruzgtz",10451912,"Llamadora","Insecta",237647,"false",2,0,"2018-03-16","2018-03-16","","Mexico City",15,"","","false","","",NA,812820,"2018-03-27 17:50:53 UTC","2018-03-28 08:49:39 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-26 15:50:00 -0500","","Spring Branch, TX 78070, USA",29.8154553187,-98.386516571,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10438994","https://static.inaturalist.org/photos/14506092/medium.jpeg?1522102749","caliche_kid",10438994,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/03/26 3:50 PM CDT","2018-03-26","2018-03-26 20:50:00 UTC","Central Time (US & Canada)",1514,"","","false","","",NA,424266,"2018-03-26 22:20:06 UTC","2018-03-27 01:41:07 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-25 14:23:00 -0500","","Guanajuato, Gto., México",21.0663933333,-101.22459,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10433433","https://static.inaturalist.org/photos/14496828/medium.jpeg?1522083133","quimicus",10433433,"xochiquetzal","Insecta",68263,"false",2,0,"2018/03/25 2:23 PM CDT","2018-03-25","2018-03-25 19:23:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,508215,"2018-03-26 16:57:57 UTC","2018-04-06 04:33:23 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2017-06-26 09:32:09 -0700","","Carey, ID  83320, Carey, ID, US",43.4465366667,-113.70488,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10401444","https://static.inaturalist.org/photos/14442163/medium.jpg?1521932901","mylan",10401444,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Mon Jun 26 2017 09:32:09 GMT-0700 (PDT)","2017-06-26","2017-06-26 16:32:09 UTC","Pacific Time (US & Canada)",5,"","","false","","",NA,182994,"2018-03-24 23:08:15 UTC","2018-03-26 02:49:32 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-03-23 13:53:30 -0500","","13130 Blanco Rd, San Antonio, TX, US",29.5611040905,-98.5168644385,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10378936","https://static.inaturalist.org/photos/14403408/medium.jpg?1521831329","natureoutside",10378936,"Two-tailed Swallowtail","Insecta",68263,"false",4,1,"Fri Mar 23 2018 13:53:30 GMT-0500 (CDT)","2018-03-23","2018-03-23 18:53:30 UTC","Central Time (US & Canada)",198,"","","false","","",NA,772644,"2018-03-23 18:55:23 UTC","2018-03-23 23:58:03 UTC","research","",NA,3,"false"
"Papilio multicaudata","2017-06-18 08:51:09 -0400","","Cibola National Forest, Albuquerque, NM, US",35.2041073558,-106.4412042,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10365902","https://static.inaturalist.org/photos/14381209/medium.jpg?1521760542","yryzhik",10365902,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Sun Jun 18 2017 08:51:09 GMT-0400 (EDT)","2017-06-18","2017-06-18 12:51:09 UTC","Eastern Time (US & Canada)",241,"","","false","","",NA,798392,"2018-03-22 23:15:40 UTC","2018-07-21 00:21:10 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-03-19 11:27:50 -0500","On Texas Mountain Laurel ","Lady Bird Johnson Wildflower Center, Austin, TX, US",30.185375,-97.8727333333,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10365883","https://static.inaturalist.org/photos/14381180/medium.jpg?1521760448","mabaker816",10365883,"Two-tailed Swallowtail","Insecta",68263,"false",4,1,"Mon Mar 19 2018 11:27:50 GMT-0500 (CDT)","2018-03-19","2018-03-19 16:27:50 UTC","Central Time (US & Canada)",30,"","","false","","",NA,802259,"2018-03-22 23:14:05 UTC","2018-03-24 18:18:35 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-03-22 11:20:41 -0500","","Texas, US",29.8685142411,-98.4939617364,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10364588","https://static.inaturalist.org/photos/14378953/medium.jpg?1521756674","amyj137",10364588,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Thu Mar 22 2018 11:20:41 GMT-0500 (CDT)","2018-03-22","2018-03-22 16:20:41 UTC","Central Time (US & Canada)",8822,"Spring Branch, TX  78070, Spring Branch, TX, US","obscured","true","","",NA,778637,"2018-03-22 22:11:04 UTC","2018-03-23 01:43:14 UTC","research","CC-BY-NC",NA,3,"false"
"Papilio multicaudata","2018-03-22 14:55:00 -0500","","Marathon, TX 79842, USA",30.2102846984,-103.2435813546,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10362711","https://static.inaturalist.org/photos/14375512/medium.jpg?1521750190","tjarrell",10362711,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2018/03/22 2:55 PM CDT","2018-03-22","2018-03-22 19:55:00 UTC","Central Time (US & Canada)",4,"","","false","","",NA,132037,"2018-03-22 20:33:53 UTC","2018-03-22 21:01:04 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2012-07-01 10:11:00 -0400","","Penticton, BC, Canada",49.482375857,-119.5520660497,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10360315","https://static.inaturalist.org/photos/14371533/medium.jpg?1521741945","ganeish",10360315,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2012/07/01 10:11 AM EDT","2012-07-01","2012-07-01 14:11:00 UTC","Eastern Time (US & Canada)",14,"","","false","","",NA,566241,"2018-03-22 18:11:05 UTC","2018-03-22 20:17:28 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-21 19:15:00 -0500","Maggie found specimen  in back yard; very recently deceased.","Canyonwood yard, Austin, TX, USA",30.2449512467,-97.8270086646,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10354706","https://static.inaturalist.org/photos/14362969/medium.jpg?1521700556","ecarpe",10354706,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018/03/21 7:15 PM CDT","2018-03-21","2018-03-22 00:15:00 UTC","Central Time (US & Canada)",6,"","","false","","",NA,68260,"2018-03-22 06:42:58 UTC","2018-03-23 02:48:36 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2014-06-19 15:34:00 -0500","","Okanagan-Similkameen, BC, Canada",49.4382833333,-119.56038,"animals, butterflies, insects, nature, printed","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10351969","https://static.inaturalist.org/photos/14357942/medium.jpg?1521686121","apmckinlay",10351969,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"2014/06/19 3:34 PM CST","2014-06-19","2014-06-19 20:34:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,1939,"2018-03-22 02:35:35 UTC","2018-03-22 03:01:08 UTC","research","",NA,NA,"false"
"Papilio multicaudata","2018-03-19 20:44:31 -0600","","8201 Edgemere Blvd, El Paso, TX 79925, USA",31.7865253345,-106.3794897124,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10346324","https://static.inaturalist.org/photos/14348028/medium.jpeg?1521665863","daniellopez",10346324,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2018-03-19 8:44:31 PM MDT","2018-03-19","2018-03-20 02:44:31 UTC","Mountain Time (US & Canada)",258,"","","false","gps","gps",NA,797614,"2018-03-21 20:57:40 UTC","2018-03-31 03:33:06 UTC","research","",NA,2,"false"
"Papilio multicaudata","2018-03-20 11:42:00 -0500","","Austin, TX, USA",30.2715756707,-97.7743560076,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10342809","https://static.inaturalist.org/photos/14342259/medium.jpeg?1521653158","gstclair",10342809,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"2018-03-20 11:42:00 AM CDT","2018-03-20","2018-03-20 16:42:00 UTC","Central Time (US & Canada)",8,"","","false","","",NA,203860,"2018-03-21 17:27:20 UTC","2018-03-22 05:04:26 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-20 16:57:39 -0500","","43 Park Mtn, San Antonio, TX, US",29.639705,-98.665505,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10340421","https://static.inaturalist.org/photos/14337895/medium.jpg?1521639791","gordanshamway",10340421,"Two-tailed Swallowtail","Insecta",68263,"false",1,0,"Tue Mar 20 2018 16:57:39 GMT-0500 (CDT)","2018-03-20","2018-03-20 21:57:39 UTC","Central Time (US & Canada)",5,"","","false","","",NA,766374,"2018-03-21 13:43:09 UTC","2018-03-21 16:47:59 UTC","research","",NA,3,"false"
"Papilio multicaudata","2018-03-20 17:53:28 -0500","","Austin, TX  78746, Austin, TX, US",30.2679275815,-97.8226552141,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10332646","https://static.inaturalist.org/photos/14323954/medium.jpg?1521587308","honeybears",10332646,"Two-tailed Swallowtail","Insecta",68263,"false",3,0,"Tue Mar 20 2018 17:53:28 GMT-0500 (CDT)","2018-03-20","2018-03-20 22:53:28 UTC","Central Time (US & Canada)",100,"","","false","","",NA,787649,"2018-03-20 23:08:25 UTC","2018-03-21 14:52:31 UTC","research","",NA,3,"false"
"Papilio multicaudata","2014-07-24 16:43:00 -1000","","Morelia, Mich., México",19.7059504,-101.1949825,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10320813","https://static.inaturalist.org/photos/14303420/medium.jpg?1521517433","baizabalcano",10320813,"Two-tailed Swallowtail","Insecta",68263,"false",2,0,"2014/07/24 4:43 PM HST","2014-07-24","2014-07-25 02:43:00 UTC","Hawaii",9720,"","","false","","",NA,776893,"2018-03-20 03:46:46 UTC","2018-03-20 13:49:52 UTC","research","CC-BY-NC",NA,NA,"false"
"Papilio multicaudata","2018-03-19 13:49:00 -0500","I have to say I am very surprised at the numbers of Two-tailed Swallowtails that have been present in central Texas the past year or so! This is typically a more western species and the central Texas area is pretty close to the far eastern extreme of the range of the species. A number of these have been photographed in the Austin/San Antonio area this spring, including one that @ericisley and I photographed east of Austin near the airport a few days ago. I was out in my yard a while ago and in the distance I saw some big swallowtails visiting some of the thistle blooms I let grow up in the yard. I assumed they were Eastern Tigers which is the common big swallowtail here (along with giant swallowtails) but when I got closer I saw that these swallowtails had the two tails of Two-tailed Swallowtail (this one has broken off tails on the right side), as well as the more narrow black ""tiger stripes"" on the FW. Also note on the underside shot of the FW that the yellow marginal band is not broken up into yellow spots as on Eastern Tiger. Amazingly, there were three of these in my yard just now!","Hays County, TX, USA",30.1989179499,-98.1138029695,"","Two-tailed Swallowtail","https://www.inaturalist.org/observations/10313034","https://static.inaturalist.org/photos/14288672/medium.jpg?1521487614","greglasley",10313034,"Two-tailed Swallowtail","Insecta",68263,"false",5,0,"2018/03/19 1:49 PM CDT","2018-03-19","2018-03-19 18:49:00 UTC","Central Time (US & Canada)",8,"","","false","","",NA,9706,"2018-03-19 19:37:46 UTC","2018-08-12 02:22:49 UTC","research","CC-BY-NC",NA,NA,"false"
